new_industry_code,company_id,detailed_industry_name
101,488887,Inorganic farming of non-basmati rice
101,605735,Organic farming of basmati rice
101,485739,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,242015,Growing of plants for planting
101,348501,Growing of mangoes
101,486530,Growing of plants for planting
101,183190,Production of milk from cows or buffaloes
101,348971,Growing of mushrooms and truffles
101,159287,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,487314,Growing of cotton
101,467004,Inorganic farming of non-basmati rice
101,144213,Seed processing for propagation
101,210499,Production of eggs
101,681667,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,486535,Growing of plants for planting
101,486533,Growing of plants for planting
101,573233,Growing of cotton
101,618493,Inorganic farming of non-basmati rice
101,411143,"Growing of plants used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes"
101,129841,"Raising of other animals, n.e.c."
101,553580,Inorganic farming of non-basmati rice
101,350562,Growing of rubber trees
101,223193,Seed processing for propagation
101,300472,Growing of coffee
101,495274,Inorganic farming of non-basmati rice
101,606074,Production of milk from cows or buffaloes
101,496679,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,172316,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,603597,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,344111,Production of milk from cows or buffaloes
101,277703,Operation of poultry hatcheries
101,477311,"Growing of cucumbers, gherkins, aubergines, tomatoes, watermelons, cantaloupes, melons and other fruit-bearing vegetables"
101,398665,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,113520,Organic farming of basmati rice
101,379632,Seed processing for propagation
101,480643,Organic farming of basmati rice
101,439447,"Growing of plants used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes"
101,480488,"Growing of vegetables, n.e.c."
101,499257,Growing of cotton
101,415090,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,212001,Inorganic farming of non-basmati rice
101,236809,Growing of soya bean oil seed
101,338425,Growing of mushrooms and truffles
101,329705,Operation of poultry hatcheries
101,283781,Organic farming of basmati rice
101,483525,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,181718,Production of milk from cows or buffaloes
101,353177,Growing of rubber trees
101,219579,Growing of jute
101,410319,Operation of poultry hatcheries
101,498899,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,156891,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,289389,Production of milk from cows or buffaloes
101,447947,"Growing of edible nuts (almonds, cashew nuts, chestnuts, hazelnuts pistachios, walnuts and other nuts)"
101,211616,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,151721,Growing of cotton
101,500824,"Raising and breeding of pet animals (cats, dogs, birds, hamsters etc.)"
101,496734,"Growing of vegetables, n.e.c."
101,292973,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,122807,Growing of rose
101,573389,Growing of soya bean oil seed
101,472971,Production of milk from cows or buffaloes
101,665884,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,583231,Inorganic farming of non-basmati rice
101,123424,Growing of rubber trees
101,217201,Production of milk from cows or buffaloes
101,461634,Bee-keeping and production of honey and beeswax
101,510024,Operation of poultry hatcheries
101,494656,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,615348,"Growing of other perennial crops, n.e.c."
101,623647,Growing of cotton
101,421109,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,605057,Growing of coconut
101,388609,Seed processing for propagation
101,462985,Growing of other oil seeds
101,586227,Growing of cotton
101,191480,Production of milk from cows or buffaloes
101,379329,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,579810,"Growing of jowar, bajra and millets"
101,668372,Production of eggs
101,578020,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,298667,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,612686,Growing of soya bean oil seed
101,663853,Growing of tobacco
101,690719,Seed processing for propagation
101,486637,Inorganic farming of non-basmati rice
101,533970,Growing of groundnut oil seed
101,479789,Production of milk from cows or buffaloes
101,683556,Seed processing for propagation
101,235819,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,322630,Inorganic farming of non-basmati rice
101,255050,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,343493,Growing of other oil seeds
101,118838,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,191210,Growing of wheat
101,393194,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,574571,Growing of wheat
101,284296,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,499208,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,663978,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,366745,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,393442,Inorganic farming of non-basmati rice
101,637995,Inorganic farming of non-basmati rice
101,361473,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,330616,"Growing of other perennial crops, n.e.c."
101,134915,Inorganic farming of non-basmati rice
101,618230,Growing of cotton
101,514483,Production of milk from cows or buffaloes
101,551820,"Growing of pulses (dal) and other leguminous crops such as peas and beans, not used as oilseeds"
101,208546,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,185223,Inorganic farming of non-basmati rice
101,198954,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,787765,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,123223,Growing of plants for planting
101,354689,"Growing of edible nuts (almonds, cashew nuts, chestnuts, hazelnuts pistachios, walnuts and other nuts)"
101,362101,Growing of other beverage crops
101,541448,Growing of other citrus fruits
101,618640,Organic farming of basmati rice
101,617741,Bee-keeping and production of honey and beeswax
101,493642,Growing of tobacco
101,511976,Production of milk from cows or buffaloes
101,675388,Growing of tea
101,566277,Growing of coffee
101,223918,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,520765,Organic farming of basmati rice
101,253426,Production of milk from cows or buffaloes
101,610799,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,542505,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,347473,Organic farming of basmati rice
101,328323,Growing of tobacco
101,261223,"Growing of other flowers, including production of cut flowers, flower buds and flower seeds"
101,370685,Operation of poultry hatcheries
101,631016,Inorganic farming of non-basmati rice
101,638233,Inorganic farming of non-basmati rice
101,199577,"Growing of other tree and bush fruits, n.e.c."
101,229126,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,634159,"Growing of spices, aromatic, drug and pharmaceutical crops"
101,588257,Growing of cotton
101,784958,"Growing of perennial and non-perennial spices and aromatic crops (pepper, capsicum, nutmeg, mace, anise, badian and fennel, cinnamon (canella), cloves, vanilla and other spices and aromatic crops)"
101,500046,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
101,357309,"Raising and breeding of pet animals (cats, dogs, birds, hamsters etc.)"
101,278965,"Growing of other non-perennial crops including beet seed and padding materials, n.e.c."
